"State_Abb","State","Year","Type","Count","Count_1k"
"MO","Missouri",2002,"Breast",4167,0.687216762217888
"MO","Missouri",2003,"Breast",4080,0.672868824057831
"MO","Missouri",2004,"Breast",4051,0.668086178004479
"MO","Missouri",2005,"Breast",4165,0.686886924559036
"MO","Missouri",2006,"Breast",4163,0.686557086900184
"MO","Missouri",2007,"Breast",4087,0.674023255863813
"MO","Missouri",2008,"Breast",4485,0.739660949975336
"MO","Missouri",2009,"Breast",4517,0.744938352516966
"MO","Missouri",2010,"Breast",4326,0.713438856096612
"MO","Missouri",2011,"Breast",4551,0.750545592717448
"MO","Missouri",2008,"Prostate",3945,0.650604782085329
"MO","Missouri",1999,"Breast",4123,0.679960333723147
"MO","Missouri",2000,"Breast",4147,0.683918385629369
"MO","Missouri",2001,"Breast",4103,0.676661957134628
"MO","Missouri",2000,"Prostate",3601,0.593872704762806
"MO","Missouri",2001,"Prostate",3933,0.648625756132218
"MT","Montana",2003,"Breast",693,0.677036164282386
"MT","Montana",2006,"Breast",692,0.676059200120362
"MT","Montana",2007,"Breast",727,0.71025294579119
"MT","Montana",2008,"Breast",714,0.697552411684882
"MT","Montana",2009,"Breast",781,0.763009010540466
"MT","Montana",2010,"Breast",796,0.777663472970821
"MT","Montana",2011,"Breast",792,0.773755616322726
"MT","Montana",2009,"Prostate",933,0.91150756316806
"MT","Montana",2010,"Prostate",858,0.838235251016287
"MT","Montana",2011,"Prostate",836,0.816742039451767
"MT","Montana",2002,"Breast",645,0.630141884505251
"MT","Montana",1999,"Prostate",791,0.772778652160703
"MT","Montana",2004,"Breast",648,0.633072776991322
"MT","Montana",2005,"Breast",695,0.678990092606433
"MT","Montana",1999,"Pancreas",98,0.0957424878783172
"MT","Montana",2000,"Pancreas",112,0.109419986146648
"MT","Montana",2001,"Pancreas",98,0.0957424878783172
"MT","Montana",2002,"Pancreas",80,0.0781571329618916
"MT","Montana",2003,"Pancreas",114,0.111373914470695
"MT","Montana",2004,"Pancreas",124,0.121143556090932
"MT","Montana",2008,"Prostate",830,0.810880254479625
"MT","Montana",1999,"Breast",709,0.692667590874764
"MT","Montana",2000,"Breast",701,0.684851877578575
"MT","Montana",2001,"Breast",709,0.692667590874764
"MT","Montana",2007,"Pancreas",116,0.113327842794743
"MT","Montana",2000,"Prostate",823,0.804041505345459
"MT","Montana",2001,"Prostate",874,0.853866677608665
"MT","Montana",2002,"Prostate",940,0.918346312302226
"MT","Montana",2003,"Prostate",901,0.880244709983304
"MT","Montana",2004,"Prostate",907,0.886106494955446
"MT","Montana",2005,"Prostate",884,0.863636319228902
"MT","Montana",2006,"Prostate",923,0.901737921547824
"MT","Montana",2007,"Prostate",971,0.948632201324959
"MT","Montana",2011,"Pancreas",130,0.127005341063074
"MT","Montana",2008,"Pancreas",121,0.118212663604861
"MT","Montana",2005,"Pancreas",126,0.123097484414979
"MT","Montana",2006,"Pancreas",133,0.129936233549145
"MT","Montana",2009,"Pancreas",114,0.111373914470695
"MT","Montana",2010,"Pancreas",148,0.144590695979499
"NE","Nebraska",2009,"Prostate",1134,0.602709642238147
"NE","Nebraska",2010,"Prostate",1231,0.654264170718835
"NE","Nebraska",2003,"Breast",1195,0.635130531282703
"NE","Nebraska",2004,"Prostate",1269,0.674460790123641
"NE","Nebraska",2005,"Prostate",1332,0.707944659136871
"NE","Nebraska",2006,"Prostate",1365,0.725483828619992
"NE","Nebraska",2007,"Prostate",1456,0.773849417194658
"NE","Nebraska",2008,"Prostate",1272,0.676055260076652
"NE","Nebraska",1999,"Breast",1255,0.667019930342923
"NE","Nebraska",2011,"Prostate",1199,0.637256491220051
"NE","Nebraska",2002,"Breast",1336,0.710070619074219
"NE","Nebraska",1999,"Prostate",1398,0.743022998103112
"NE","Nebraska",2000,"Prostate",1378,0.732393198416372
"NE","Nebraska",2001,"Prostate",1266,0.67286632017063
"NE","Nebraska",2002,"Prostate",1276,0.678181220013999
"NE","Nebraska",2003,"Prostate",1263,0.671271850217619
"NE","Nebraska",2007,"Breast",1191,0.633004571345355
"NE","Nebraska",2008,"Breast",1335,0.709539129089882
"NE","Nebraska",2009,"Breast",1256,0.66755142032726
"NE","Nebraska",2010,"Breast",1252,0.665425460389912
"NE","Nebraska",2011,"Breast",1313,0.697846349434468
"NE","Nebraska",2004,"Pancreas",186,0.0988571370866802
"NE","Nebraska",2000,"Breast",1275,0.677649730029662
"NE","Nebraska",2001,"Breast",1331,0.707413169152534
"NE","Nebraska",2007,"Pancreas",213,0.113207366663779
"NE","Nebraska",2008,"Pancreas",253,0.134466966037259
"NE","Nebraska",2004,"Breast",1234,0.655858640671846
"NE","Nebraska",2005,"Breast",1201,0.638319471188725
"NE","Nebraska",2006,"Breast",1293,0.687216549747728
"NE","Nebraska",1999,"Pancreas",183,0.0972626671336692
"NE","Nebraska",2000,"Pancreas",184,0.0977941571180062
"NE","Nebraska",2001,"Pancreas",166,0.0882273373999404
"NE","Nebraska",2002,"Pancreas",194,0.103109056961376
"NE","Nebraska",2003,"Pancreas",185,0.0983256471023432
"NE","Nebraska",2005,"Pancreas",220,0.116927796554138
"NE","Nebraska",2006,"Pancreas",230,0.122242696397508
"NE","Nebraska",2011,"Pancreas",224,0.119053756491486
"NE","Nebraska",2009,"Pancreas",231,0.122774186381845
"NE","Nebraska",2010,"Pancreas",228,0.121179716428834
"NV","Nevada",2010,"Prostate",1685,0.593498148532334
"NV","Nevada",2001,"Prostate",1589,0.559684604164913
"NV","Nevada",2000,"Prostate",1479,0.520939917910577
"NV","Nevada",2000,"Pancreas",198,0.0697404352578054
"NV","Nevada",2001,"Pancreas",222,0.0781938213496606
"NV","Nevada",2002,"Pancreas",245,0.0862949830210218
"NV","Nevada",2003,"Pancreas",234,0.0824205143955882
"NV","Nevada",2004,"Pancreas",246,0.0866472074415158
"NV","Nevada",2005,"Pancreas",240,0.084533860918552
"NV","Nevada",2006,"Pancreas",300,0.10566732614819
"NV","Nevada",2007,"Pancreas",284,0.100031735420287
"NV","Nevada",2008,"Pancreas",316,0.111302916876093
"NV","Nevada",2009,"Pancreas",295,0.10390620404572
"NV","Nevada",2010,"Pancreas",297,0.104610652886708
"NV","Nevada",2002,"Prostate",1710,0.602303759044683
"NV","Nevada",2003,"Prostate",1549,0.545595627345154
"NV","Nevada",2004,"Prostate",1560,0.549470095970588
"NV","Nevada",2005,"Prostate",1398,0.492409739850565
"NV","Nevada",2006,"Prostate",1686,0.593850372952828
"NV","Nevada",2007,"Prostate",1600,0.563559072790346
"NV","Nevada",2008,"Prostate",1765,0.621676102171851
"NV","Nevada",2009,"Prostate",1979,0.69705212815756
"NV","Nevada",2000,"Breast",1331,0.468810703677469
"NV","Nevada",2001,"Breast",1429,0.503328696885878
"NV","Nevada",2002,"Breast",1377,0.485013027020192
"NV","Nevada",2003,"Breast",1283,0.451903931493759
"NV","Nevada",2004,"Breast",1328,0.467754030415988
"NV","Nevada",2005,"Breast",1376,0.484660802599698
"NV","Nevada",2006,"Breast",1435,0.505442043408842
"NV","Nevada",2007,"Breast",1501,0.528688855161444
"NV","Nevada",2008,"Breast",1565,0.551231218073058
"NV","Nevada",2009,"Breast",1643,0.578704722871587
"NV","Nevada",2010,"Breast",1590,0.560036828585407
"NH","New Hampshire",1999,"Breast",908,0.684346626088228
"NH","New Hampshire",2000,"Breast",978,0.737104625896792
"NH","New Hampshire",2001,"Breast",983,0.740873054454546
"NH","New Hampshire",2002,"Breast",1009,0.76046888295487
"NH","New Hampshire",2003,"Breast",905,0.682085568953575
"NH","New Hampshire",2004,"Breast",966,0.728060397358181
"NH","New Hampshire",2005,"Breast",1017,0.766498368647277
"NH","New Hampshire",2006,"Breast",1020,0.76875942578193
"NH","New Hampshire",2007,"Breast",1039,0.783079454301397
"NH","New Hampshire",2008,"Breast",1096,0.826039539859799
"NH","New Hampshire",2009,"Breast",1081,0.814734254186536
"NH","New Hampshire",2010,"Breast",1060,0.798906854243967
"NH","New Hampshire",2011,"Breast",1165,0.878043853956812
"NH","New Hampshire",2002,"Pancreas",141,0.106269685328679
"NH","New Hampshire",2003,"Pancreas",139,0.104762313905577
"NH","New Hampshire",2004,"Pancreas",156,0.117574971001942
"NH","New Hampshire",2005,"Pancreas",184,0.138678170925368
"NH","New Hampshire",2006,"Pancreas",185,0.139431856636919
"NH","New Hampshire",2007,"Pancreas",180,0.135663428079164
"NH","New Hampshire",1999,"Prostate",842,0.634603369125868
"NH","New Hampshire",2000,"Prostate",920,0.693390854626839
"NH","New Hampshire",2001,"Prostate",1027,0.774035225762786
"NH","New Hampshire",2002,"Prostate",1063,0.801167911378619
"NH","New Hampshire",1999,"Pancreas",138,0.104008628194026
"NH","New Hampshire",2000,"Pancreas",160,0.120589713848146
"NH","New Hampshire",2001,"Pancreas",119,0.0896885996745585
"NH","New Hampshire",2006,"Prostate",1083,0.816241625609638
"NH","New Hampshire",2007,"Prostate",1130,0.85166485405253
"NH","New Hampshire",2008,"Prostate",1116,0.841113254090818
"NH","New Hampshire",2009,"Prostate",1094,0.824532168436698
"NH","New Hampshire",2010,"Prostate",1142,0.860709082591141
"NH","New Hampshire",2011,"Prostate",1144,0.862216454014243
"NH","New Hampshire",2003,"Prostate",925,0.697159283184593
"NH","New Hampshire",2008,"Pancreas",182,0.137170799502266
"NH","New Hampshire",2009,"Pancreas",179,0.134909742367613
"NH","New Hampshire",2010,"Pancreas",190,0.143200285194673
"NH","New Hampshire",2004,"Prostate",1003,0.755946768685565
"NH","New Hampshire",2005,"Prostate",955,0.719769854531121
"NH","New Hampshire",2011,"Pancreas",169,0.127372885252104
"NJ","New Jersey",2005,"Breast",6571,0.735161260548154
"NJ","New Jersey",1999,"Breast",6782,0.758767869279803
"NJ","New Jersey",2000,"Breast",6769,0.757313433670744
"NJ","New Jersey",2002,"Breast",6546,0.732364268992272
"NJ","New Jersey",2003,"Breast",6403,0.716365477292624
"NJ","New Jersey",2004,"Breast",6699,0.749481857314273
"NJ","New Jersey",2001,"Breast",6785,0.759103508266509
"NJ","New Jersey",2006,"Breast",6597,0.738070131766272
"NJ","New Jersey",2007,"Breast",6802,0.761005462524509
"NJ","New Jersey",2008,"Breast",6932,0.775549818615098
"NJ","New Jersey",1999,"Prostate",7280,0.814483941072982
"NJ","New Jersey",2004,"Prostate",6349,0.710323975531918
"NJ","New Jersey",2005,"Prostate",6596,0.737958252104037
"NJ","New Jersey",2006,"Prostate",7541,0.843684532916395
"NJ","New Jersey",2007,"Prostate",7863,0.879709784156162
"NJ","New Jersey",2008,"Prostate",7347,0.821979878442747
"NJ","New Jersey",2009,"Prostate",7326,0.819630405535806
"NJ","New Jersey",2010,"Prostate",6932,0.775549818615098
"NJ","New Jersey",2011,"Prostate",7303,0.817057173304394
"NJ","New Jersey",2007,"Pancreas",1250,0.139849577794125
"NJ","New Jersey",2000,"Prostate",7744,0.866396104350161
"NJ","New Jersey",2001,"Prostate",8229,0.920657740534281
"NJ","New Jersey",2002,"Prostate",8419,0.941914876358988
"NJ","New Jersey",2003,"Prostate",6898,0.771745910099097
"NJ","New Jersey",2009,"Breast",7068,0.790765452679098
"NJ","New Jersey",2010,"Breast",6957,0.77834681017098
"NJ","New Jersey",2011,"Breast",6837,0.764921250702744
"NJ","New Jersey",2002,"Pancreas",1096,0.122620109809888
"NJ","New Jersey",2003,"Pancreas",1110,0.124186425081183
"NJ","New Jersey",2004,"Pancreas",1190,0.133136798060007
"NJ","New Jersey",2005,"Pancreas",1142,0.127766574272712
"NJ","New Jersey",2006,"Pancreas",1190,0.133136798060007
"NJ","New Jersey",2011,"Pancreas",1372,0.153498896586831
"NJ","New Jersey",2008,"Pancreas",1295,0.144884162594713
"NJ","New Jersey",2009,"Pancreas",1349,0.150925664355419
"NJ","New Jersey",2010,"Pancreas",1323,0.148016793137302
"NJ","New Jersey",1999,"Pancreas",1087,0.121613192849771
"NJ","New Jersey",2000,"Pancreas",1111,0.124298304743418
"NJ","New Jersey",2001,"Pancreas",1086,0.121501313187535
"NM","New Mexico",1999,"Prostate",1260,0.604150803712363
"NM","New Mexico",1999,"Breast",1180,0.565792022524276
"NM","New Mexico",2000,"Breast",1131,0.542297269046573
"NM","New Mexico",2001,"Breast",1140,0.546612631930233
"NM","New Mexico",2002,"Breast",1122,0.537981906162914
"NM","New Mexico",2003,"Breast",1072,0.514007667920359
"NM","New Mexico",2004,"Breast",1177,0.564353568229723
"NM","New Mexico",2000,"Prostate",1154,0.553325418638148
"NM","New Mexico",2001,"Prostate",1268,0.607986681831172
"NM","New Mexico",2002,"Prostate",1283,0.615178953303938
"NM","New Mexico",2003,"Prostate",1357,0.650660825902918
"NM","New Mexico",1999,"Pancreas",186,0.0891841662623012
"NM","New Mexico",2000,"Pancreas",185,0.0887046814974501
"NM","New Mexico",2001,"Pancreas",168,0.0805534404949817
"NM","New Mexico",2002,"Pancreas",196,0.093979013910812
"NM","New Mexico",2003,"Pancreas",185,0.0887046814974501
"NM","New Mexico",2004,"Pancreas",186,0.0891841662623012
"NM","New Mexico",2005,"Pancreas",228,0.109322526386047
"NM","New Mexico",2006,"Pancreas",218,0.104527678737536
"NM","New Mexico",2007,"Pancreas",215,0.103089224442983
"NM","New Mexico",2008,"Pancreas",224,0.107404587326642
"NM","New Mexico",2009,"Pancreas",241,0.115555828329111
"NM","New Mexico",2010,"Pancreas",221,0.105966133032089
"NM","New Mexico",2011,"Pancreas",227,0.108843041621196
"NM","New Mexico",2007,"Breast",1242,0.595520077945043
"NM","New Mexico",2008,"Breast",1246,0.597438017004448
"NM","New Mexico",2004,"Prostate",1347,0.645865978254407
"NM","New Mexico",2005,"Prostate",1284,0.615658438068789
"NM","New Mexico",2006,"Prostate",1429,0.685183728972196
"NM","New Mexico",2007,"Prostate",1470,0.70484260433109
"NM","New Mexico",2008,"Prostate",1368,0.65593515831628
"NM","New Mexico",2009,"Prostate",1370,0.656894127845982
"NM","New Mexico",2010,"Prostate",1385,0.664086399318748
"NM","New Mexico",2011,"Prostate",1113,0.533666543279254
"NM","New Mexico",2005,"Breast",1141,0.547092116695084
"NM","New Mexico",2006,"Breast",1168,0.560038205346063
"NM","New Mexico",2011,"Breast",1362,0.653058249727173
"NM","New Mexico",2009,"Breast",1337,0.641071130605896
"NM","New Mexico",2010,"Breast",1296,0.621412255247002
"NY","New York",2009,"Pancreas",2936,0.148686632641264
"NY","New York",2000,"Pancreas",2511,0.127163533570236
"NY","New York",1999,"Pancreas",2453,0.124226263579366
"NY","New York",1999,"Breast",14288,0.723581269474923
"NY","New York",2000,"Breast",14324,0.725404402572704
"NY","New York",2001,"Breast",14055,0.711781546925395
"NY","New York",2002,"Breast",14070,0.712541185716137
"NY","New York",2003,"Breast",14169,0.717554801735035
"NY","New York",2004,"Breast",13954,0.706666645734398
"NY","New York",2005,"Breast",14027,0.71036355451601
"NY","New York",2006,"Breast",14404,0.729455809456662
"NY","New York",2007,"Breast",14592,0.738976615633964
"NY","New York",2008,"Breast",14919,0.755536741272143
"NY","New York",2009,"Breast",15328,0.776249558966379
"NY","New York",2010,"Breast",14627,0.740749106145696
"NY","New York",2011,"Breast",15453,0.782579882222563
"NY","New York",2003,"Pancreas",2615,0.132430362519382
"NY","New York",2004,"Pancreas",2596,0.131468153384441
"NY","New York",2005,"Pancreas",2608,0.132075864417035
"NY","New York",2006,"Pancreas",2732,0.13835554508717
"NY","New York",2007,"Pancreas",2809,0.14225502421298
"NY","New York",2008,"Pancreas",2912,0.147471210576076
"NY","New York",1999,"Prostate",13782,0.697956120933888
"NY","New York",2010,"Pancreas",3004,0.152130328492628
"NY","New York",2011,"Pancreas",3054,0.154662457795102
"NY","New York",2002,"Prostate",15454,0.782630524808613
"NY","New York",2003,"Prostate",14465,0.73254500720568
"NY","New York",2001,"Pancreas",2504,0.12680903546789
"NY","New York",2002,"Pancreas",2534,0.128328313049374
"NY","New York",2006,"Prostate",16054,0.813016076438299
"NY","New York",2007,"Prostate",16604,0.840869498765511
"NY","New York",2008,"Prostate",16103,0.815497563154723
"NY","New York",2009,"Prostate",15799,0.800102216995682
"NY","New York",2010,"Prostate",14896,0.754371961793005
"NY","New York",2011,"Prostate",15671,0.793619965981349
"NY","New York",2004,"Prostate",14176,0.717909299837382
"NY","New York",2000,"Prostate",15259,0.772755220528965
"NY","New York",2001,"Prostate",14973,0.758271440918814
"NY","New York",2005,"Prostate",14378,0.728139102219376
"NC","North Carolina",2005,"Breast",6040,0.607403647076759
"NC","North Carolina",2009,"Breast",7090,0.712995340691097
"NC","North Carolina",2006,"Breast",6447,0.648332998792031
"NC","North Carolina",1999,"Breast",5535,0.55661907062415
"NC","North Carolina",2000,"Breast",5729,0.57612839306337
"NC","North Carolina",2001,"Breast",5894,0.59272137348848
"NC","North Carolina",2002,"Breast",5687,0.571904725318796
"NC","North Carolina",2003,"Breast",5512,0.554306109716407
"NC","North Carolina",2004,"Breast",5840,0.587290943531171
"NC","North Carolina",2009,"Pancreas",1133,0.113938465585756
"NC","North Carolina",2010,"Pancreas",1247,0.125402706606742
"NC","North Carolina",2007,"Breast",6632,0.6669372495717
"NC","North Carolina",2008,"Breast",6654,0.669149646961715
"NC","North Carolina",2003,"Prostate",5646,0.567781621091951
"NC","North Carolina",2004,"Prostate",6167,0.620175213828208
"NC","North Carolina",2005,"Prostate",6401,0.643707076976546
"NC","North Carolina",2006,"Prostate",6841,0.68795502477684
"NC","North Carolina",2007,"Prostate",7190,0.723051692463891
"NC","North Carolina",2008,"Prostate",7203,0.724359018194354
"NC","North Carolina",2009,"Prostate",7060,0.709978435159258
"NC","North Carolina",2010,"Prostate",6852,0.689061223471847
"NC","North Carolina",2011,"Prostate",7055,0.709475617570619
"NC","North Carolina",2008,"Pancreas",1120,0.112631139855293
"NC","North Carolina",1999,"Prostate",5188,0.521723529972554
"NC","North Carolina",2011,"Pancreas",1234,0.124095380876278
"NC","North Carolina",2002,"Prostate",5970,0.600364200835804
"NC","North Carolina",1999,"Pancreas",784,0.0788417978987052
"NC","North Carolina",2000,"Pancreas",796,0.0800485601114405
"NC","North Carolina",2001,"Pancreas",862,0.0866857522814845
"NC","North Carolina",2010,"Breast",7184,0.722448311357523
"NC","North Carolina",2011,"Breast",7522,0.756438780349567
"NC","North Carolina",2004,"Pancreas",986,0.0991556284797491
"NC","North Carolina",2005,"Pancreas",1024,0.102977042153411
"NC","North Carolina",2006,"Pancreas",1103,0.110921560053918
"NC","North Carolina",2007,"Pancreas",1109,0.111524941160286
"NC","North Carolina",2003,"Pancreas",907,0.0912111105792418
"NC","North Carolina",2000,"Prostate",5704,0.573614305120171
"NC","North Carolina",2001,"Prostate",6017,0.605090686169017
"NC","North Carolina",2002,"Pancreas",827,0.0831660291610066
"ND","North Dakota",2011,"Pancreas",94,0.12711600823279
"ND","North Dakota",2010,"Pancreas",89,0.120354518433173
"ND","North Dakota",2005,"Prostate",566,0.765400645316586
"ND","North Dakota",2006,"Prostate",616,0.833015543312751
"ND","North Dakota",2004,"Prostate",498,0.673444384041802
"ND","North Dakota",2009,"Prostate",532,0.719422514679194
"ND","North Dakota",2010,"Prostate",512,0.692376555480728
"ND","North Dakota",2011,"Prostate",544,0.735650090198274
"ND","North Dakota",2003,"Breast",454,0.613943273805177
"ND","North Dakota",2004,"Breast",461,0.62340935952464
"ND","North Dakota",2005,"Breast",462,0.624761657484563
"ND","North Dakota",2002,"Prostate",591,0.799208094314669
"ND","North Dakota",2003,"Prostate",508,0.686967363641035
"ND","North Dakota",1999,"Pancreas",61,0.0824901755553211
"ND","North Dakota",2000,"Pancreas",74,0.100070049034324
"ND","North Dakota",2002,"Pancreas",77,0.104126942914094
"ND","North Dakota",2003,"Pancreas",75,0.101422346994247
"ND","North Dakota",2004,"Pancreas",89,0.120354518433173
"ND","North Dakota",2005,"Pancreas",74,0.100070049034324
"ND","North Dakota",2006,"Pancreas",92,0.124411412312943
"ND","North Dakota",2007,"Pancreas",93,0.125763710272867
"ND","North Dakota",2008,"Pancreas",93,0.125763710272867
"ND","North Dakota",2009,"Pancreas",76,0.102774644954171
"ND","North Dakota",1999,"Prostate",631,0.853300012711601
"ND","North Dakota",2000,"Prostate",639,0.864118396390987
"ND","North Dakota",2006,"Breast",483,0.653159914642953
"ND","North Dakota",2007,"Breast",478,0.646398424843336
"ND","North Dakota",2008,"Breast",450,0.608534081965484
"ND","North Dakota",2009,"Breast",503,0.680205873841419
"ND","North Dakota",2010,"Breast",482,0.651807616683029
"ND","North Dakota",2007,"Prostate",563,0.761343751436817
"ND","North Dakota",2008,"Prostate",582,0.787037412675359
"ND","North Dakota",1999,"Breast",479,0.64775072280326
"ND","North Dakota",2000,"Breast",475,0.642341530963566
"ND","North Dakota",2002,"Breast",466,0.630170849324257
"ND","North Dakota",2011,"Breast",474,0.640989233003643
"OH","Ohio",2010,"Pancreas",1671,0.144124245967561
"OH","Ohio",2011,"Pancreas",1562,0.134722963615399
"OH","Ohio",1999,"Pancreas",1238,0.106777867449336
"OH","Ohio",2009,"Pancreas",1628,0.140415483204782
"OH","Ohio",2001,"Pancreas",1278,0.11022787932169
"OH","Ohio",2002,"Pancreas",1288,0.111090382289778
"OH","Ohio",2003,"Pancreas",1328,0.114540394162131
"OH","Ohio",2000,"Pancreas",1234,0.106432866262101
"OH","Ohio",2008,"Prostate",8525,0.735283780295309
"OH","Ohio",2009,"Prostate",8242,0.710874946298409
"OH","Ohio",2010,"Prostate",7678,0.662229778898227
"OH","Ohio",2011,"Prostate",8070,0.69603989524729
"OH","Ohio",2003,"Breast",8100,0.698627404151555
"OH","Ohio",2004,"Breast",8265,0.712858703125012
"OH","Ohio",2005,"Breast",8316,0.717257468262263
"OH","Ohio",2006,"Breast",8222,0.709149940362232
"OH","Ohio",2007,"Breast",8412,0.725537496755911
"OH","Ohio",2008,"Breast",8564,0.738647541870853
"OH","Ohio",2009,"Breast",8660,0.746927570364502
"OH","Ohio",2010,"Breast",8240,0.710702445704791
"OH","Ohio",2011,"Breast",8668,0.747617572738972
"OH","Ohio",2004,"Pancreas",1373,0.118421657518529
"OH","Ohio",2005,"Pancreas",1413,0.121871669390882
"OH","Ohio",2006,"Pancreas",1529,0.131876703820707
"OH","Ohio",2007,"Pancreas",1582,0.136447969551575
"OH","Ohio",2008,"Pancreas",1676,0.144555497451606
"OH","Ohio",1999,"Prostate",8046,0.693969888123877
"OH","Ohio",2000,"Prostate",7959,0.686466112301509
"OH","Ohio",2001,"Prostate",8286,0.714669959357998
"OH","Ohio",2002,"Prostate",8366,0.721569983102704
"OH","Ohio",2003,"Prostate",7741,0.667663547597183
"OH","Ohio",2004,"Prostate",7772,0.670337306798257
"OH","Ohio",2005,"Prostate",7853,0.677323580839773
"OH","Ohio",2006,"Prostate",8573,0.739423794542133
"OH","Ohio",2007,"Prostate",8846,0.762970125570945
"OH","Ohio",1999,"Breast",8836,0.762107622602856
"OH","Ohio",2000,"Breast",8500,0.733127522875088
"OH","Ohio",2001,"Breast",8446,0.728470006847411
"OH","Ohio",2002,"Breast",8335,0.718896223901631
"OK","Oklahoma",2004,"Breast",2633,0.678949296953547
"OK","Oklahoma",2005,"Breast",2540,0.654968178603118
"OK","Oklahoma",2006,"Breast",2499,0.644395857609918
"OK","Oklahoma",2007,"Breast",2626,0.677144266540074
"OK","Oklahoma",2008,"Breast",2654,0.684364388193966
"OK","Oklahoma",2009,"Breast",2604,0.671471313812015
"OK","Oklahoma",2010,"Breast",2584,0.666314084059235
"OK","Oklahoma",2011,"Breast",2552,0.658062516454786
"OK","Oklahoma",2008,"Prostate",2554,0.658578239430064
"OK","Oklahoma",2009,"Prostate",2746,0.708087645056757
"OK","Oklahoma",2010,"Prostate",2626,0.677144266540074
"OK","Oklahoma",2011,"Prostate",2519,0.649553087362698
"OK","Oklahoma",2003,"Breast",2626,0.677144266540074
"OK","Oklahoma",1999,"Prostate",2271,0.585603438428221
"OK","Oklahoma",2000,"Prostate",2356,0.607521664877538
"OK","Oklahoma",2001,"Prostate",2357,0.607779526365177
"OK","Oklahoma",2002,"Prostate",2569,0.66244616174465
"OK","Oklahoma",2003,"Prostate",2451,0.632018506203245
"OK","Oklahoma",2004,"Prostate",2358,0.608037387852816
"OK","Oklahoma",2005,"Prostate",2422,0.624540523061713
"OK","Oklahoma",2006,"Prostate",2729,0.703703999766893
"OK","Oklahoma",2007,"Prostate",3026,0.780288861595683
"OK","Oklahoma",1999,"Breast",2561,0.660383269843537
"OK","Oklahoma",2000,"Breast",2516,0.648779502899781
"OK","Oklahoma",2001,"Breast",2551,0.657804654967147
"OK","Oklahoma",2002,"Breast",2560,0.660125408355898
"OK","Oklahoma",2006,"Pancreas",402,0.103660318030887
"OK","Oklahoma",2007,"Pancreas",460,0.11861628431395
"OK","Oklahoma",2008,"Pancreas",419,0.108043963320751
"OK","Oklahoma",2009,"Pancreas",454,0.117069115388116
"OK","Oklahoma",2010,"Pancreas",480,0.123773514066731
"OK","Oklahoma",2011,"Pancreas",492,0.126867851918399
"OK","Oklahoma",1999,"Pancreas",377,0.0972137808399116
"OK","Oklahoma",2000,"Pancreas",386,0.0995345342286628
"OK","Oklahoma",2001,"Pancreas",388,0.100050257203941
